date,time,title,body,url,source
2026-02-10,21:03:34,MemeCore Profits Pale in Comparison: Bitcoin Everlight App Delivers Guaranteed High-Yield Bitcoin Rewards,"Speculative Layer-1 ecosystems built around narrative momentum have struggled to provide stable participation economics during the 2026 market drawdown. Operator incentives tied directly to native tokens have amplified downside exposure as price compression continues across multiple sectors. This environment has accelerated interest in participation models that separate operational rewards from token price performance, particularly those anchored to measurable network activity and external settl",https://www.cryptopolitan.com/memecore-profits-pale-in-comparison-bitcoin-everlight-app-delivers-guaranteed-high-yield-bitcoin-rewards/,cryptopolitan
2026-02-10,21:00:45,Daiwa upgrades Palantir despite stock slump,"Daiwa Capital Markets is now telling investors to buy Palantir, even though the stock has been a mess this year. Analyst Shigemichi Yoshizu thinks it still has room to bounce, even after dropping 20% since January. He lowered his price target from $200 to $180, but that still means there’s a 26% gain possible if the stock recovers. The company reported strong fourth-quarter earnings last week, beating both revenue and profit estimates. Shares jumped 7% the next day. Shigemichi said, “The earning",https://www.cryptopolitan.com/daiwa-upgrades-palantir-to-buy/,cryptopolitan
2026-02-10,21:00:11,Federal Reserve’s Critical Warning: Inflation Charts Reveal Persistent Economic Pressure,"BitcoinWorld Federal Reserve’s Critical Warning: Inflation Charts Reveal Persistent Economic Pressure WASHINGTON, D.C. — March 2025: Federal Reserve official Randall Hammack delivered a sobering assessment this week, declaring that inflation remains stubbornly elevated despite significant monetary policy efforts. His analysis, supported by detailed economic charts, reveals persistent price pressures that continue to challenge policymakers and affect consumers nationwide. This development comes a",https://bitcoinworld.co.in/federal-reserve-inflation-charts-hammack/,bitcoinworld
2026-02-10,21:00:05,Breaking: Founder of Popular Meme Coin Sentenced to Years Behind Bars,SafeMoon founder Braden Karony has been sentenced to 100 months behind bars..,https://u.today/breaking-founder-of-popular-meme-coin-sentenced-to-years-behind-bars,utoday
2026-02-10,21:00:04,Are Cardano Investors Exiting? ADA Open Interest Collapses In Sudden Derivatives Reset,"Since the broader cryptocurrency market correction began, the price of Cardano (ADA) has steadily declined, reaching as low as $0.22. While prices are experiencing a steady downward trend, Cardano is starting to see a drop in multiple critical areas, such as its derivatives market, as Open Interest declines. Derivatives Cool Off As Cardano Open Interest Plunges Cardano ’s ongoing decline has intensified and is beginning to reflect on its derivatives market as its Open Interest (OI) undergoes a s",https://bitcoinist.com/cardano-open-interest-collapses/,bitcoinist
2026-02-10,21:00:01,Analyzing if Polygon’s 94M stablecoin transfers milestone will push POL to $0.1,It's not been a good month for Polygon so far.,https://ambcrypto.com/analyzing-if-polygons-94m-stablecoin-transfers-milestone-will-push-pol-to-0-1/,ambcrypto
2026-02-10,20:58:36,Bitcoin Faces Pressure as Market Liquidity Dries Up,"Bitcoin is struggling due to weakened capital inflows and on-chain indicator changes. Institutional interest is waning, as seen in spot Bitcoin ETFs and market indices. Continue Reading: Bitcoin Faces Pressure as Market Liquidity Dries Up The post Bitcoin Faces Pressure as Market Liquidity Dries Up appeared first on COINTURK NEWS .",https://en.coin-turk.com/bitcoin-faces-pressure-as-market-liquidity-dries-up/,cointurken
2026-02-10,20:55:11,USD Rates: How Softer Economic Data Expectations Shape the Federal Reserve’s Critical Policy Path,"BitcoinWorld USD Rates: How Softer Economic Data Expectations Shape the Federal Reserve’s Critical Policy Path WASHINGTON, D.C., March 2025 – Recent economic indicators continue to shape expectations for USD rates, with cooler-than-expected data fundamentally altering the Federal Reserve’s projected policy trajectory according to comprehensive analysis from DBS Bank. The evolving economic landscape presents significant implications for global markets, monetary policy decisions, and investment st",https://bitcoinworld.co.in/usd-rates-fed-policy-path-analysis/,bitcoinworld
2026-02-10,20:50:40,Meme Coins Post Double-Digit Gains as Major Tokens Languish: Is Maxi Doge the Value Play?,"What to Know: Meme coins often outperform when majors chop sideways, because traders rotate liquidity toward higher‑beta narratives and thinner order books. The biggest risk is liquidity cliff events: meme rallies can reverse abruptly if $BTC breaks down or risk sentiment flips. Maxi Doge leans into a ‘trading community’ identity—competitions, leaderboard rewards, and staking, designed to keep attention sticky. The current crypto landscape is a study in dispersion. While Bitcoin ($BTC) remains t",https://www.newsbtc.com/news/meme-coins-post-double-digit-gains-is-maxi-doge-the-value-play/,newsbtc
2026-02-10,20:50:12,Coinbase Superform Listing: Strategic Expansion Brings UP Token to Mainstream Trading on February 10,"BitcoinWorld Coinbase Superform Listing: Strategic Expansion Brings UP Token to Mainstream Trading on February 10 San Francisco, February 5, 2025 – In a significant move for digital asset accessibility, Coinbase Global, Inc. has officially announced its intention to list the Superform (UP) token. The leading U.S.-based cryptocurrency exchange confirmed the upcoming addition to its dollar-denominated markets, with trading for the UP/USD pair scheduled to commence on February 11, 2025. This listin",https://bitcoinworld.co.in/coinbase-superform-up-listing-february/,bitcoinworld
2026-02-10,20:50:07,Blockchain.com wins FCA approval in the UK,"Blockchain.com has won regulatory approval in the UK. The crypto exchange has been added to the Financial Conduct Authority’s (FCA) registry of licensed crypto companies under its trading name “BC Operations” today. The company said being granted registration places them under immediate oversight. Rather than waiting for legislation, Blockchain.com is currently operating under the very same strict standards that traditional finance and banks adhere to in the UK. FCA oversight helps, but custody ",https://www.cryptopolitan.com/blockchain-com-wins-uk-fcas-registration-nearly-4-years-after-walking-away/,cryptopolitan
2026-02-10,20:49:55,"MANA Technical Analysis February 10, 2026: RSI MACD Momentum","In MANA, RSI at 34.88 is approaching oversold while the MACD bearish histogram sustains the downward momentum. Bearish trend below EMA20, reinforced by BTC downtrend; supports critical.",https://en.coinotag.com/analysis/mana-technical-analysis-february-10-2026-rsi-macd-momentum,coinotag
2026-02-10,20:45:12,SBF Retrial: Shocking Legal Gambit as FTX Founder Fights Conviction,"BitcoinWorld SBF Retrial: Shocking Legal Gambit as FTX Founder Fights Conviction In a stunning legal development, FTX founder Sam Bankman-Fried has launched a dramatic challenge to his fraud conviction. Currently incarcerated, SBF filed for a retrial on April 15, 2025, with the U.S. District Court for the Southern District of New York. This move potentially reignites one of the largest financial fraud cases in history. Consequently, the cryptocurrency and legal communities are watching closely. ",https://bitcoinworld.co.in/sbf-files-shocking-crypto-retrial/,bitcoinworld
2026-02-10,20:40:11,S&P Global’s Groundbreaking BBB- Rating for Ledn Signals a Monumental Shift for Bitcoin Lending,"BitcoinWorld S&P Global’s Groundbreaking BBB- Rating for Ledn Signals a Monumental Shift for Bitcoin Lending In a landmark decision for the digital asset industry, S&P Global Ratings has assigned a preliminary ‘BBB-‘ credit rating to a structured product from Bitcoin lending firm Ledn. Announced in Toronto, Canada, on March 21, 2025, this rating represents the highest ever bestowed upon a cryptocurrency company by a major global ratings agency, marking a pivotal moment for institutional crypto a",https://bitcoinworld.co.in/sp-global-bbb-rating-ledn/,bitcoinworld
2026-02-10,20:40:00,Hyundai rejects carbon credit deals in Europe EV push,"Hyundai is going straight at China’s auto giants in Europe. The company just said it’s getting ready to roll out five new electric and hybrid vehicles over the next 18 months, and it’s not teaming up with anyone. This is Hyundai’s way of saying it doesn’t need help from rivals to meet Europe’s emissions rules. The plan is to electrify every Hyundai model by next year. That’s what Xavier Martinet, the company’s European head, said during an interview in Frankfurt. He made it very clear: “We don’t",https://www.cryptopolitan.com/hyundai-to-challenge-chinese-rivals-europe/,cryptopolitan
2026-02-10,20:38:38,Ethereum Sets New Standards with L1-zkEVM Innovation,"The Ethereum network is unveiling the L1-zkEVM system to improve block validation processes. L1-zkEVM uses zero-knowledge proofs, reducing the need for individual transaction execution. Continue Reading: Ethereum Sets New Standards with L1-zkEVM Innovation The post Ethereum Sets New Standards with L1-zkEVM Innovation appeared first on COINTURK NEWS .",https://en.coin-turk.com/ethereum-sets-new-standards-with-l1-zkevm-innovation/,cointurken
2026-02-10,20:35:30,Rumor: SWIFT and Ripple Just Held a Private Executive Lunch In Miami,"Crypto analyst Steph Is Crypto (@Steph_iscrypto) shared an image hinting at a private executive luncheon between Ripple and SWIFT in Miami. He suggests that both parties may have met to discuss the future of cross-border payments. The meeting reportedly took place at the Four Seasons Hotel in the Bayview Ballroom. While no official confirmation has been released, the gathering has drawn attention across the crypto and finance communities. Many see it as a possible signal of strategic talks betwe",https://timestabloid.com/rumor-swift-and-ripple-just-held-a-private-executive-lunch-in-miami/,timestabloid
2026-02-10,20:35:11,Stablecoin Payroll Revolution: MoonPay and Deel Forge Transformative Partnership for Crypto-Powered Salaries,"BitcoinWorld Stablecoin Payroll Revolution: MoonPay and Deel Forge Transformative Partnership for Crypto-Powered Salaries In a landmark move for cryptocurrency adoption, MoonPay has announced a strategic partnership with global hiring platform Deel to enable companies to pay employees in stablecoins, launching initially in the United Kingdom and European Union with planned expansion to the United States, according to reporting by The Block. This collaboration represents a significant step toward",https://bitcoinworld.co.in/moonpay-deel-stablecoin-payroll-partnership/,bitcoinworld
2026-02-10,20:31:36,Why this analyst says this is the weakest Bitcoin bear case in its history,,https://www.investing.com/news/cryptocurrency-news/why-this-analyst-says-this-is-the-weakest-bitcoin-bear-case-in-its-history-4492990,investing_comcryptonews
2026-02-10,20:31:19,Hyundai rejects carbon credit deals in Europe EV push,"The yuan has jumped to 6.91 per dollar, its strongest level since May 2023. This marks seven straight months of gains, the longest winning streak since 2020–2021. Since the start of 2025, the yuan is up 5%, making it the third-best performing Asian currency since September. And it’s not by luck. China’s financial authorities are behind it, pushing banks to cut their U.S. Treasury buying and reduce exposure if they’ve loaded up too much. This sudden pullback in dollar demand is driving the rally.",https://www.cryptopolitan.com/why-is-the-chinese-yuan-rallying-today/,cryptopolitan
2026-02-10,20:30:56,Shiba Inu Price Prediction: SHIB Could Drop to $0.0000055 as Bearish Pattern Holds,"Shiba Inu remains under pressure amid renewed selling in the broader crypto market. Analysts highlight the token’s vulnerability, noting that sellers control short-term price movements. Technical charts indicate SHIB continues to trade within a bearish structure, reinforcing downside risks. Shiba Inu Bearish Structure Persists Analyst HolderStat examined the 30-minute SHIB/USDT chart, noting that Shiba Inu remains within a descending trendline structure. The pattern, marked by lower highs and lo",https://coinpaper.com/14464/shiba-inu-price-prediction-shib-could-drop-to-0-0000055-as-bearish-pattern-holds,coinpaper
2026-02-10,20:30:50,Jump Trading Taps Venture-Style Deals to Back Prediction Market Leaders,"Jump Trading is set to acquire minority stakes in prediction‑market platforms Kalshi and Polymarket. The investments are structured around Jump’s provision of liquidity, with a fixed equity stake in Kalshi and a variable stake in Polymarket that grows with trading capacity. Strategic Market Making in Event Contracts Proprietary trading firm Jump Trading is set to",https://news.bitcoin.com/jump-trading-taps-venture-style-deals-to-back-prediction-market-leaders/,bitcoin.com
2026-02-10,20:30:50,Bank of England partners with Chainlink to test atomic settlements,"The Bank of England partnered with blockchain oracle Chainlink on Tuesday to test atomic settlements with tokenized assets. The BoE’s initiative, Project Meridian, aims to integrate traditional finance with decentralized systems. The Bank of England’s Synchronisation Lab allows operators to demonstrate how they would interact with the bank’s RT2 synchronization capability. The Lab also aims to demonstrate what services operators could offer to synchronization users, including RTGS account holder",https://www.cryptopolitan.com/boe-taps-chainlink-for-atomic-settlement/,cryptopolitan
2026-02-10,20:30:11,"Strategic Coinbase Listing Unveils RAVE, DEEP, and WAL Tokens for Spot Trading on February 11","BitcoinWorld Strategic Coinbase Listing Unveils RAVE, DEEP, and WAL Tokens for Spot Trading on February 11 In a significant move for the digital asset market, Coinbase, the leading U.S.-based cryptocurrency exchange, has strategically announced the upcoming listing of three new tokens—RaveDAO (RAVE), DeepBook (DEEP), and Walrus (WAL)—for spot trading against the U.S. dollar, with trading set to commence on February 11, 2025, at 5:00 p.m. UTC, pending liquidity conditions. This expansion reflects",https://bitcoinworld.co.in/coinbase-listing-rave-deep-wal/,bitcoinworld
2026-02-10,20:25:24,UK ramps up crypto ad crackdown with legal action against HTX,"British regulators have taken steps to restrict crypto exchange HTX’s reach in the UK by requesting major tech platforms to block public access to its services following an ongoing legal dispute over alleged illegal promotions. In a statement issued Tuesday , the Financial Conduct Authority said it had formally asked Google and Apple to delist HTX apps from their respective UK storefronts. The regulator also called on social media companies to block HTX’s accounts from being accessible to UK-bas",https://invezz.com/news/2026/02/10/uk-ramps-up-crypto-ad-crackdown-with-legal-action-against-htx/,invezz
2026-02-10,20:25:11,"Japan’s Crypto Tax Reform Accelerates After Landslide Election Victory, Promising Major Relief for Investors","BitcoinWorld Japan’s Crypto Tax Reform Accelerates After Landslide Election Victory, Promising Major Relief for Investors TOKYO, JAPAN – February 2025. Japan’s cryptocurrency landscape stands on the brink of a significant transformation following a decisive political shift. The ruling Liberal Democratic Party’s (LDP) overwhelming victory in the House of Representatives election has injected powerful momentum into long-awaited digital asset tax reforms. Consequently, the proposed reduction of Jap",https://bitcoinworld.co.in/japan-crypto-tax-reform-election/,bitcoinworld
2026-02-10,20:20:12,Coinbase’s Base app drops creator rewards to focus on trading,Coinbase’s Base app has dropped its creator rewards program as well as its Farcaster-powered social feed. An official announcement from the Base App indicates that Coinbase is shifting from a more social Base ecosystem to a trading-first experience that prioritizes tradable assets. Coinbase’s Base app has announced a major strategic shift from its social-centric ecosystem to a more trading-oriented platform that focuses entirely on tradable assets. Base App said it was getting rid of the farcast,https://www.cryptopolitan.com/coinbase-pivots-base-app-to-tradable/,cryptopolitan
2026-02-10,20:20:11,Dow Jones Industrial Average Rally Stalls as Crucial Retail Sales Data Disappoints,"BitcoinWorld Dow Jones Industrial Average Rally Stalls as Crucial Retail Sales Data Disappoints NEW YORK, March 15, 2025 – An early morning surge in the Dow Jones Industrial Average abruptly reversed course Friday following the release of unexpectedly weak U.S. Retail Sales data, underscoring the market’s acute sensitivity to consumer health indicators. The blue-chip index, which had climbed over 200 points in pre-market trading, surrendered all gains and turned negative within an hour of the 8:",https://bitcoinworld.co.in/dow-jones-rally-stalls-retail-sales/,bitcoinworld
2026-02-10,20:18:40,South Korea Investigates Major Cryptocurrency Error at Bithumb,Bithumb accidentally distributed $41 billion worth of Bitcoin due to a system error. The Financial Supervisory Service has launched an investigation into the mistake. Continue Reading: South Korea Investigates Major Cryptocurrency Error at Bithumb The post South Korea Investigates Major Cryptocurrency Error at Bithumb appeared first on COINTURK NEWS .,https://en.coin-turk.com/south-korea-investigates-major-cryptocurrency-error-at-bithumb/,cointurken
2026-02-10,20:18:29,"DCR Technical Analysis February 10, 2026: Risk and Stop Loss","DCR at $24.44 with high volatility (14% daily range) and BTC downtrend, in a risky environment. Stops at $20.54 support, R/R 1:4.5 potential exists but capital should be protected with 1% risk.",https://en.coinotag.com/analysis/dcr-technical-analysis-february-10-2026-risk-and-stop-loss,coinotag
2026-02-10,20:15:12,European Gas Storage: Critical Risks and LNG Reliance Challenges – Commerzbank Analysis,"BitcoinWorld European Gas Storage: Critical Risks and LNG Reliance Challenges – Commerzbank Analysis European energy markets face mounting pressure in 2025 as gas storage vulnerabilities and liquefied natural gas dependence create complex security challenges, according to recent Commerzbank analysis. The continent’s transition from pipeline gas to global LNG markets reveals significant infrastructure gaps and strategic risks that could impact winter supplies and price stability across the region",https://bitcoinworld.co.in/european-gas-storage-lng-reliance-risks/,bitcoinworld
2026-02-10,20:13:03,"Bitcoin is trading like a growth asset, not digital gold: Grayscale","New Grayscale research shows Bitcoin’s price behavior is increasingly tied to equities, particularly software stocks, challenging its long-held safe-haven narrative in the short term.",https://cointelegraph.com/news/bitcoin-trading-growth-asset-not-digital-gold-grayscale?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound,cointelegraph
2026-02-10,20:12:34,"CZ Fires Back at Market FUD, Demands Traders Take Responsibility: Is New Infrastructure the Real Answer?","What to Know: Changpeng Zhao urges crypto users to embrace personal responsibility for their funds and trading decisions, pushing back against market FUD. Market fragmentation across major chains like Bitcoin, Ethereum, and Solana creates systemic risks that individual caution alone cannot solve. LiquidChain aims to solve this by creating a unified Layer 3 that merges liquidity from these ecosystems for seamless cross-chain execution. In a market riddled with volatility and FUD, former Binance C",https://www.newsbtc.com/news/cz-fires-back-at-market-fud-luquid-is-traders-choice/,newsbtc
2026-02-10,20:12:00,What Triggered Bitcoin's Major Selloff In February 2026?,"Summary Leverage has been reduced meaningfully, while price action has remained orderly rather than disorderly. Multiple indicators reflect elevated stress levels, even as underlying market structure and fundamentals remain intact. Velocity, distance-from-trend, and positioning measures suggest growing potential for stabilization rather than continued acceleration lower. Bitcoin’s February selloff reflects orderly deleveraging rather than capitulation. Despite a roughly 20% YTD decline, leverage",https://seekingalpha.com/article/4868209-what-triggered-bitcoin-major-selloff-in-february-2026?utm_source=cryptocompare.com&utm_medium=referral&feed_item_type=article,seekingalpha
2026-02-10,20:10:25,Chainlink’s Sergey Nazarov says crypto bear market shows industry maturity,"Sergey Nazarov, co-founder of blockchain oracle network Chainlink, says the current cryptocurrency bear market is proving the sector’s ability to handle volatility rather than exposing new systemic weaknesses. Based on his argument, no major structural failures such as FTX have occurred, and the expansion of tokenized real-world assets (RWAs) continues at a robust pace. Nazarov’s comments, shared publicly on social media and in industry press interviews, framed the latest market correction not a",https://www.cryptopolitan.com/crypto-can-handle-volatility/,cryptopolitan
2026-02-10,20:10:12,Bitcoin’s Bold Trajectory: MicroStrategy Founder Predicts 2-3x Outperformance Over S&P 500,"BitcoinWorld Bitcoin’s Bold Trajectory: MicroStrategy Founder Predicts 2-3x Outperformance Over S&P 500 In a significant declaration from New York on Tuesday, MicroStrategy founder Michael Saylor presented a compelling case for Bitcoin’s long-term value proposition, forecasting the digital asset could significantly outpace traditional equity benchmarks. During a CNBC Squawk Box interview, Saylor projected Bitcoin (BTC) would outperform the S&P 500 index by two to three times over the next four t",https://bitcoinworld.co.in/bitcoin-outperform-sp500-microstrategy-saylor/,bitcoinworld
2026-02-10,20:08:12,LiquidChain ($LIQUID) Enters the Presale Market as Crypto Projects Pivot Toward Utility,"The crypto presale sector has changed significantly as markets move away from speculation-driven narratives and toward infrastructure that can operate under tighter regulatory and liquidity conditions. Volatility across major assets, coupled with increased scrutiny on compliance and security, has pushed both developers and early-stage backers to reassess what “value” actually means at the protocol level. In this environment, projects positioning themselves as foundational infrastructure are beco",https://cryptonews.com/news/liquidchain-liquid-enters-the-presale-market-as-crypto-projects-pivot-toward-utility/,cryptonews
2026-02-10,20:05:26,"Crypto Proponent: $589 per XRP Is Not a Conspiracy Theory, it’s Reality","Cryptocurrency markets thrive on bold predictions and transformative visions, yet they often attract skepticism when price targets appear extreme. XRP, in particular, has sparked ongoing debate within the crypto community. Many view high long-term valuations as unrealistic, while others argue they reflect the token’s fundamental utility and structural potential in reshaping cross-border finance. JackTheRippler, a vocal XRP advocate on X, recently challenged the doubters by asserting that $589 pe",https://timestabloid.com/crypto-proponent-589-per-xrp-is-not-a-conspiracy-theory-its-reality/,timestabloid
2026-02-10,20:05:20,"This Crypto Cycle Broke the Pattern: No Systemic Failures, Rising On-Chain Assets","Bitcoin and the rest of the cryptocurrencies can’t shake off the doldrums. Despite the ongoing weakness, this cycle has at least avoided major institutional failures that were seen in past bear markets. And as investors weather the drawdowns, real-world assets (RWAs) are quietly expanding on-chain regardless of crypto prices. RWAs Keep Moving On-Chain In a recent post on X, Chainlink co-founder Sergey Nazarov highlighted that, unlike the previous cycle, which saw the collapse of FTX and multiple",https://cryptopotato.com/this-crypto-cycle-broke-the-pattern-no-systemic-failures-rising-on-chain-assets/,cryptopotato
2026-02-10,20:05:11,North Korean Crypto Attacks Escalate: Google’s Mandiant Exposes Alarming AI Deepfake Phishing Campaigns,"BitcoinWorld North Korean Crypto Attacks Escalate: Google’s Mandiant Exposes Alarming AI Deepfake Phishing Campaigns In a stark warning to the global financial technology sector, Google’s cybersecurity firm Mandiant has exposed a sophisticated escalation in North Korean crypto attacks, revealing that state-sponsored hackers now weaponize AI-generated deepfakes and fake video meetings to breach cryptocurrency companies. This alarming development, reported in early 2025, signals a dangerous new fr",https://bitcoinworld.co.in/north-korean-crypto-attacks-deepfake-phishing/,bitcoinworld
2026-02-10,20:04:41,UP is available for trading!,"We’re thrilled to announce that UP is available for trading on Kraken! Funding and trading UP trading is live as of February 10, 2026. To add an asset to your Kraken account, navigate to Funding, select the asset you’re after, and hit ‘Deposit’. Make sure to deposit your tokens into networks supported by Kraken. Deposits made using other networks will be lost. Trade on Kraken Here’s some more information about this asset : Superform (UP) Superform (UP) is the user-owned neobank. Anyone can save,",https://blog.kraken.com/product/asset-listings/up-is-available-for-trading,krakenblog
2026-02-10,20:02:56,"U.Today Crypto Digest: Ripple Enters Top 10 Most Valuable Unicorns, XRP in ‘Capitulation’ Phase, Dogecoin (DOGE) Bulls Wiped Out",Crypto news digest: Ripple valuation tops $50 billion; XRP is being sold at loss; DOGE bulls liquidated.,https://u.today/utoday-crypto-digest-ripple-enters-top-10-most-valuable-unicorns-xrp-in-capitulation-phase-dogecoin,utoday
2026-02-10,20:00:53,"Ripple may be building for banks, but XRP still down 20% – Why?",Custody upgrades and stablecoin clarity are yet to move the price.,https://ambcrypto.com/ripple-may-be-building-for-banks-but-xrp-still-down-20-why/,ambcrypto
2026-02-10,20:00:51,Struggling Coinbase gets price target cut from JPMorgan ahead of Thursday earnings,"Shares of COIN are down nearly 30% this year, with analysts warning that softer trading and crypto prices are likely to weigh on revenue.",https://www.coindesk.com/markets/2026/02/10/struggling-coinbase-gets-price-target-cut-from-jpmorgan-ahead-of-thursday-earnings,coindesk
2026-02-10,20:00:46,UK FCA sues HTX over illegal crypto promotions,"The UK Financial Conduct Authority (FCA) has filed a lawsuit against crypto exchange HTX over illegally promoting crypto asset services to British consumers. According to the watchdog, the actions are a breach of the new financial advertising rules. FCA said that it began proceedings against HTX and several related persons in the Chancery Division of the High Court in October 2025. According to an update published Tuesday, the regulator said it received permission on Wednesday to serve the case ",https://www.cryptopolitan.com/uks-fca-sues-panama-based-htx-exchange/,cryptopolitan
2026-02-10,20:00:40,"Institutional Investors Are Moving Out Of Bitcoin And Into XRP, But Why Is Price Tanking?","Bitcoin is seeing large institutional withdrawals while XRP is drawing the strongest share of fresh allocations, according to the latest digital asset fund-flow data. On paper, that rotation should support XRP’s valuation. Instead, prices across the market remain under pressure. The disconnect between capital movement and market performance is now forcing a deeper examination of liquidity conditions, regional positioning, and broader cycle dynamics driving the divergence. Bitcoin Outflows Are Dr",https://www.newsbtc.com/news/bitcoin/from-bitcoin-to-xrp/,newsbtc
2026-02-10,20:00:13,USD/CAD Plummets: Canadian Dollar Strength Drives Third Straight Bearish Session as Loonie Soars,"BitcoinWorld USD/CAD Plummets: Canadian Dollar Strength Drives Third Straight Bearish Session as Loonie Soars The Canadian Dollar continues its remarkable ascent, driving the USD/CAD pair into a third consecutive bearish session as currency traders reassess North American economic dynamics. Market analysts observe sustained Loonie strength against the greenback, creating significant movements in the forex landscape during early 2025 trading. Canadian Dollar Strength Reshapes USD/CAD Dynamics For",https://bitcoinworld.co.in/canadian-dollar-strength-bearish-usd-cad/,bitcoinworld
2026-02-10,20:00:00,Binance Coin Price Prediction 2026: Here’s Why BNB Fades Under $630,"Binance Coin has long been one of the most widely used cryptocurrencies, supported by the massive Binance ecosystem and its strong exchange utility. However, recent price action has raised new questions about its long term outlook. With BNB struggling to hold momentum and trading pressure increasing, many investors are now asking whether the token can reclaim higher levels or continue to fade below $630. This Binance Coin price prediction for 2026 explores why BNB may face slower growth ahead. F",https://www.cryptopolitan.com/heres-why-bnb-fades-under-630/,cryptopolitan
2026-02-10,19:59:51,Crypto Exchange Blockchain.com Secures FCA Registration in UK,"The Financial Conduct Authority has approved the crypto exchange to offer crypto services in the UK, following its European MiCA license.",https://decrypt.co/357599/crypto-exchange-blockchain-com-fca-registration-uk,decrypt
2026-02-10,19:58:37,Florida Attracts Tech and Crypto Wealth as Financial Exodus from California Grows,"Wealth movement is accelerating between the US east and west coasts, driven by tax incentives. Florida attracts tech and crypto leaders from California, promising tax benefits and real estate deals. Continue Reading: Florida Attracts Tech and Crypto Wealth as Financial Exodus from California Grows The post Florida Attracts Tech and Crypto Wealth as Financial Exodus from California Grows appeared first on COINTURK NEWS .",https://en.coin-turk.com/florida-attracts-tech-and-crypto-wealth-as-financial-exodus-from-california-grows/,cointurken
2026-02-10,19:58:29,BAT Technical Analysis 10 February 2026: Weekly Strategy,"While BAT maintains its weekly horizontal trend, $0.1202 support is the critical holding point. Bitcoin's downtrend is increasing risks; a $0.1371 breakout activates the bullish scenario.",https://en.coinotag.com/analysis/bat-technical-analysis-10-february-2026-weekly-strategy,coinotag
2026-02-10,19:56:26,Probability of recession remains low; the Fed is positioned to support markets – Evercore ISI’s Emanuel,"More on the markets Equity Sector Rotation Chartbook, February 2026 - The Tangible Economy Strikes Back Mixed Economic Signals Complicate Fed Rate Cut Path The Warsh Pivot: Why 'Accord 2.0' Is A Divorce, Not A Marriage Wall Street moves higher after the latest retail sales data Nasdaq outpaces S&P 500 on AI and software rebound",https://seekingalpha.com/news/4549642-probability-of-recession-remains-low-fed-is-positioned-to-support-markets-evercore-isi-s?utm_source=cryptocompare.com&utm_medium=referral&feed_item_type=news,seekingalpha
2026-02-10,19:55:53,Harvard’s Shock Bitcoin ETF Move Signals a Seismic Shift: Is AI Social-Fi Next?,"What to Know: Harvard University’s holdings in spot Bitcoin ETFs marks a significant milestone for institutional crypto adoption. The move signals a broader de-risking of digital assets, potentially paving the way for further institutional portfolio diversification into the sector. SUBBD Token is pioneering the AI-driven Social-Fi space to address key pain points like high fees and censorship for content creators. As institutional money settles into Bitcoin, the search for alpha is likely to dri",https://www.newsbtc.com/news/harvard-endowment-holds-more-btc-subbd-gains-attention/,newsbtc
2026-02-10,19:55:27,"US Equities Grind Higher: Dow Advances While S&P 500, Nasdaq Tread Lightly","U.S. equities traded modestly higher by mid-day Tuesday as investors digested softer retail sales data and rotated selectively across sectors, with markets still open and prices subject to change. Stocks Stay Green at Mid-Day as Investors Await Bigger Signals Wall Street opened the session calmly and stayed that way through late morning, with gains spread",https://news.bitcoin.com/us-equities-grind-higher-dow-advances-while-sp-500-nasdaq-tread-lightly/,bitcoin.com
2026-02-10,19:55:11,Silver Price Forecast: XAG/USD Faces Critical Consolidation Risk Below $90 Amid Alarming Volatility,BitcoinWorld Silver Price Forecast: XAG/USD Faces Critical Consolidation Risk Below $90 Amid Alarming Volatility Global precious metals markets face heightened uncertainty as the silver price forecast indicates XAG/USD confronts significant consolidation risk below the critical $90 threshold. Recent trading sessions have revealed extreme volatility patterns that challenge traditional market expectations. Market analysts observe concerning technical formations while macroeconomic factors create c,https://bitcoinworld.co.in/silver-price-forecast-consolidation-risk/,bitcoinworld
2026-02-10,19:50:16,Michael Saylor says Strategy will refinance debt if Bitcoin crashes,"Michael Saylor says he is not worried about Strategy’s credit risk even as bitcoin keeps sliding. He said the company has already planned for ugly markets. Prices can drop hard and stay low, and the company will still keep going. The plan is simple:- If Bitcoin collapses for years, the debt gets refinanced and pushed forward. Saylor spoke as bitcoin traded around $68,970, down 9% in five days. The token fell as low as $60,062, the weakest level in roughly 16 months. At that point, it was down mo",https://www.cryptopolitan.com/strategys-michael-saylor-if-bitcoin-falls-90/,cryptopolitan
2026-02-10,19:50:11,EUR/GBP Exchange Rate Surges as Euro Stages Remarkable Rebound Against UK Political Turmoil,"BitcoinWorld EUR/GBP Exchange Rate Surges as Euro Stages Remarkable Rebound Against UK Political Turmoil LONDON, March 2025 – The EUR/GBP currency pair has experienced a significant climb this week, reaching levels not seen since early 2024, as the Euro stages a remarkable rebound against mounting political concerns in the United Kingdom. Market analysts report the pair trading at 0.8650, representing a 1.8% weekly gain that reflects shifting economic fundamentals and political dynamics across t",https://bitcoinworld.co.in/eur-gbp-climbs-euro-rebound-uk-politics/,bitcoinworld
